Gene_ID	Pt_1	Pt_2	Pt_3	Pt_4	Pt_5	Pt_6	Pt_7	Pt_8	Pt_9	Pt_10	Pt_11	Pt_12	Pt_13	Pt_14	Pt_15	Pt_16	Pt_17	Pt_18	Pt_19	Pt_20	Pt_21	Pt_22	Pt_23	Pt_24	Pt_25	Pt_26	Pt_27	Pt_28	Pt_29	Pt_30	Pt_31	Pt_32	Pt_33	Pt_34	Pt_35	Pt_36	Pt_37	Pt_38	Pt_39	Pt_40	Pt_41	Pt_42	Pt_43	Pt_44	Pt_45	Pt_46	Pt_47	Pt_48	Pt_49	Pt_50	Pt_51	Pt_52	Pt_53	Pt_54	Pt_55	Pt_56	Pt_57	Pt_58	Pt_59	Pt_60	Pt_61	Pt_62
TMUB2	8.50030678638045	8.70702409190604	8.2162582818932	8.60116671493932	9.28944945560676	8.83044668700927	8.40436409684959	8.51115385024979	8.58412284454762	8.5706807829376	7.49944058815714	8.39899194212953	8.69523403833671	8.30767152971641	8.71673044843511	8.50228413654436	8.85762138905311	8.07631785109524	8.53185923098949	8.22470462101815	7.91131587660318	8.50746466993356	9.05269888819801	8.58725266539515	8.78789009038574	8.76660421112104	8.21948148775123	8.71977042593816	9.13442335619631	8.36466736029586	8.81418352471726	8.22665699111493	8.30247019275354	8.49810253649822	7.76897840610479	8.63429886595163	7.98266089173427	8.0511036321126	8.62684981360063	8.80674819308249	9.21958159539481	8.52004408067347	8.11077615907819	7.7746582903887	8.96111154964789	7.66726706417035	8.66351307295148	8.32127826896924	8.08372802066357	8.90384694224651	8.02672387157567	8.65025333727321	8.29122058570568	7.80650554439533	8.36740090384792	8.69074508445367	8.62422088745916	8.68030849153802	8.60790999785612	8.40385060954553	8.25344741215439	8.66844236212945
TNF	5.48855292526119	5.46218272479161	4.81906410246332	6.12191932675207	6.1604748527345	5.47835763128801	5.39481047245569	6.01117166845867	5.33102821097331	4.90194831049212	5.39419137089726	5.57533722907269	4.86510361220401	5.48074665172988	5.64534672858208	5.20616701667389	6.34319854763377	5.86126593770929	6.15202494806844	5.99793279370105	5.68507004278748	4.99313874189421	5.62438525687845	5.51574151459763	6.09497772453648	5.30219923839365	5.35959262807262	5.6239029474579	5.9882777105993	6.25730752419046	5.34831829997504	5.67918595449916	6.25644466973859	5.74947020605376	5.37822931197089	4.92660456839475	5.94633071459632	5.42560868066847	5.35995921022282	6.0213873942726	5.87211969710029	6.06428701990276	5.80685318369374	6.35184994792405	6.18748065175398	6.56599686464458	6.45780512646757	5.76030441554666	5.9026249291871	5.31087540694865	6.14905985849235	5.64878880735066	6.590079026028	6.80114873886994	5.93309886191422	5.46077267154055	5.38476319076956	5.58162836695577	6.01666822882385	5.55072611775522	5.48119413496227	5.598549542168
TNFAIP3	8.03977368043042	7.71278535591446	7.54039555913853	7.63001511460797	7.85706394049978	7.16668797937479	8.24764516763861	7.34165910297525	7.69136949768085	7.96530332323475	8.01477184821992	6.77268966739377	7.54751933610201	7.52188444229125	6.34243610423061	7.80557451452346	7.51021607386689	7.19022984834199	7.92499348651565	7.55023964840215	6.59571971762818	7.90533657125458	8.03887483660364	7.34871704039887	7.02968133300669	7.35297934711618	7.55605013378128	8.0709241399489	6.9918614001004	7.8141011161692	7.15217624613236	6.74792199962396	6.97179509303818	7.06987156912203	7.22743089006547	7.9094965801007	7.06497800039791	7.2651617265213	7.32533902327449	7.35902451410201	6.73025101995986	7.80983988987944	7.89595162733532	7.23415718331465	7.48730437315151	8.32346750303241	7.66845220218378	7.61496907611992	7.40003412992207	7.59645091056276	7.32642423402451	7.12345761572474	7.25484046423941	8.29930859626688	7.6043686650102	7.04835683663287	7.26243380054535	6.76893501006123	7.59108956927909	9.20550328583336	6.86602611002481	7.15115894467539
TNFRSF10B	8.33009979004247	7.9153580383955	9.35242707800466	8.0860934180103	8.02759053470171	7.461168817058	8.20481159891381	8.28186202495681	8.40193091378961	8.75002611052295	7.09710629139138	7.90567742370457	9.11709796069961	8.05547752632808	8.8435265797997	7.78286797301516	8.36793481523645	7.33536823871474	7.3288783119066	7.65479184984559	8.17675661632855	8.63274995760898	9.29776186482118	7.63540073741959	9.7140694929162	9.36430449750546	8.10764210169723	7.61433978861451	8.70097952454399	8.35153956014542	7.36473388338136	8.23673294647719	8.37084768097562	7.88338052387489	8.48123226915667	8.02912015133041	7.18640373660884	8.97845606029845	8.25057583899357	8.23148520842375	6.18980510129639	9.18005278335485	9.0149668853767	7.60473221214362	7.60353061805099	7.61760822914714	8.35107662295381	6.93644983166586	8.71677343987688	9.00294579500711	7.67912134369745	8.51418752186918	8.28771746566018	6.95570546623395	7.27829118305962	7.72646210103382	7.34264330995866	8.92199998667815	8.02987688819743	7.9644354281214	8.09016086453306	8.07336281404263
TNFRSF10C	6.22541744582965	5.28613709780584	6.38123781955924	6.62394364255053	5.1484433040366	6.10223154706545	5.84516311181691	6.55169220815065	6.62275086703858	5.92806358180087	5.53480486523642	6.45733899399995	5.64511129540349	6.79934756706463	5.76206625454449	5.47996979816858	6.2324302355045	5.39396705865804	4.97936077939415	7.37454606230103	6.12138092699068	6.3164351578833	6.97565226296876	5.9736520253043	5.72709259584096	5.50298000689815	6.6085680366757	5.49021776662122	6.62177221555189	6.29404532282028	8.61841510608745	5.12635736868553	7.03240770692855	6.52604150346291	6.22869697912068	5.55471044622845	8.65295186250098	5.39867561942231	5.23285465698239	5.49838672040932	7.09033547315154	6.404702301673	7.0582318631454	5.63797090678095	6.19626420546639	4.69039221030492	5.13077309429211	9.86071174023158	7.14244394104829	5.92514833036989	6.1202693146942	5.41258709417753	5.90606428386884	5.17143451038007	5.97411297698955	6.88590522332116	5.07936778266522	6.68053708572659	6.28990780801839	7.33179788524281	5.64273413446145	6.97670789390674
TNFRSF11A	9.05862925557948	7.67531269582358	7.84651480783468	6.73472397700794	4.75346591360393	8.26899639750326	7.91505338196564	7.33952116986028	9.05188575724022	4.65430027977989	6.88485104904348	7.74781280599647	8.65027977271928	5.05963421602157	7.74190506934643	9.71457728007678	5.75821643563402	7.65107893962054	7.1839150278996	8.93851270537426	7.27961762910037	6.07642694359322	6.43369822983892	7.53263214070969	9.35659068974295	8.022944877411	9.64796947683299	7.28657537845793	6.20305433624129	8.27642924392404	7.5427345079177	6.85579624182606	6.68459345487503	5.7648996920753	7.45796710679803	7.44736265357998	7.6215755885082	5.52155483863251	8.06535378045569	5.75073934921675	6.43648143023255	7.54570401325644	7.44243431041307	6.94051804327523	7.86695914255137	5.1997044074483	8.07939813768295	6.81783689660464	8.26061282633019	5.70124132580717	8.1682079126276	6.07664876182331	5.26470841499418	6.69309731866035	8.31779446327107	8.11941261282769	6.16622286025625	7.71348852082341	7.78739724456924	9.58454866931582	7.05183655391525	7.31169072905928
TNFRSF11B	5.72343085708898	6.2039254552762	7.50973458866425	5.28493634665189	8.29120221070283	4.19569711034269	5.07666285274248	6.06612409135932	6.51080742760899	10.9544313845461	8.62227178957859	5.2794287468425	8.84803354728356	5.56976247084384	5.11065910939661	5.67324839269981	5.04930286780308	7.01203383438613	6.75180029213093	4.99130028409726	4.69463717292786	7.69880524508549	6.55807708398661	6.14185651960058	4.90967972532758	7.19096762361317	6.33494513526614	7.08592235751333	6.32846383259532	6.63423463711953	6.87989070249569	5.56435512926042	6.29062678962093	4.20072987841293	5.72798716346384	6.74366474803542	6.34212382554758	6.71961348666302	6.87786767633714	6.79602728508049	8.30162325230613	4.6387827290973	3.31963077624223	6.18254790513673	6.27758554182302	6.15901566252769	5.97519697720126	5.22627042777553	6.84314760817961	8.53680945592554	5.66502748770849	6.03501790774865	5.32388721769494	7.38323338513944	4.3537057804308	6.16413538403045	6.97711659396831	6.09757868170681	6.54779029651805	3.64999114560271	5.93709050473155	6.94266428106864
TNFRSF12A	6.83644645272501	7.87985624941886	6.19233221296199	7.54810652213215	5.80477899797688	7.38491121547741	6.66201732248137	7.42132818394056	7.33837672184458	7.6121698090122	7.99634356625473	6.05157983936553	6.18199966037759	6.79442440351101	6.91332327707881	6.36867610957937	6.95221265219392	5.59502457595282	7.12701551531972	7.78420771205878	6.01903762101513	5.82245858512228	8.00430417802944	6.87925185074756	6.03328107564028	6.77865797556356	8.09897226025882	6.57974856486646	6.34180196996429	7.23198586700985	5.82941496595042	8.04215541248653	7.61987747376107	6.77475353085376	6.9063935736296	7.28807685030999	6.50495127811997	6.38777740160861	7.73203624639418	6.27735161004836	5.94016926875301	5.95924800116214	8.34449736026854	7.96808706490632	6.63058349186984	5.9454746268594	9.01493423680527	5.40518676953146	7.47957023060226	4.79785408709335	6.53630787071337	6.5319555701664	6.63690420497505	6.78144983695266	6.04345707443006	6.31395151778241	6.78372537541018	6.53894102883038	7.49707859333804	7.93943261289165	6.02525707259727	7.44412955052575
TNFRSF13B	2.06998760484915	3.22068796366079	3.3143749835595	3.73083555140767	4.04221238218222	3.18318207457768	4.01420697451202	3.32831844594994	2.74324960759512	3.90629219339541	4.0701745247949	4.48816874122396	3.75318738017173	2.68324916933652	3.72735020815502	2.82781910371976	3.7145558508206	1.65701453575581	3.20269390888369	3.95713957318676	3.21989924439608	3.39861386896764	4.27777663640514	4.50150001245397	3.17963741936919	3.66967070264799	2.97628001107161	4.29569511910814	3.14439540738128	4.29854219909762	4.4757104008639	3.13628328564428	3.2529677937089	3.86925661136745	3.27562995172386	3.78015539534493	3.72393099752256	4.20301148536242	3.20451197337507	3.36311001579466	3.08496222255118	4.69100593669229	3.81197376017399	4.50659570144075	4.25144827471644	4.77404565072011	3.80648478303974	3.98727587139825	3.54194141524368	3.63928114646097	3.08732989532532	3.20206859740592	4.55006530487876	3.15100848942876	4.04320742068829	3.27463828995183	3.49345801935393	3.36307250257664	3.50147643798577	3.05174311463731	4.25473474362387	3.84756146738472
TNFRSF13C	5.32049319215697	5.95331170366409	4.94986466258665	5.9654956302119	5.61460177299392	5.79141943070252	3.68467338790442	5.11610272150133	3.36400164182128	4.12497644298508	4.95431074509635	5.75764333689943	4.73578963569976	5.30253169031096	5.45371198202603	4.16908396618846	6.00917689257173	5.44892613620119	5.06552691592649	5.97259738271648	3.940032584705	3.83425397961188	4.77284882288628	6.32204634358717	5.78036033875426	5.08420031095422	5.06244932466385	5.96459516021032	4.96920662089118	4.87003900878539	5.97161185381681	6.24336696842853	5.56183306332763	5.0174416092674	5.66424242653655	5.37713051666439	5.13810841956719	4.88716276117281	4.91024204445828	5.36442304443797	6.23051495508644	6.73272440101607	5.37248662373307	5.40165400090222	5.85713432283111	5.4722810270675	6.75909556591804	6.22545598115735	6.01183364224235	5.23960429608568	5.64208481064367	6.04582523470301	5.27652733037062	5.52185351191829	4.85713742925663	5.98195767353215	5.83919349379199	5.55909179924921	5.02813666724942	5.96353492058845	5.67360885745742	5.2482153471223
TNFRSF14	8.61689745771641	7.64705092347755	8.06996867156103	7.15404756849793	7.57148780516961	8.37841298575801	8.83645593752671	6.5214456059989	8.80883617381433	7.49652478732922	7.38841866289561	8.17647243150615	8.91942850020718	8.21218834637012	8.43375459093596	9.18843292284631	7.02992072345666	8.95121715850597	7.81226154027909	8.28051734472026	7.55860169959227	8.6913218571463	7.65944359036103	8.44202724655602	9.12726784753461	8.30920329306005	8.72998971051991	8.39789095392827	8.08704029744664	9.07331909864054	8.29126681502748	7.44567476152445	8.0206756334924	7.17496280441683	7.64320373299238	8.52383511731735	7.49384611140309	7.7129071621384	8.41966289102128	8.31081700148684	7.98816953656754	7.68245586019214	8.84276413693255	7.24820095570038	8.77649239226053	8.69220993801242	7.82932528381503	8.24751212892086	9.36393055942587	8.0503936551294	7.77291272566382	8.32646272963254	7.03657378216807	8.32021825818935	9.27184325747018	8.85975401846514	6.67862113401769	8.09977238625881	7.43715428037305	8.77684728917817	7.58742393324279	7.71365314872371
TNFRSF17	3.61874742550776	4.5887303763503	4.9098979396028	4.59962999197906	4.5478520137813	4.49394676356901	4.10212831765105	4.90433964161322	3.52728569768747	3.73357841823168	4.91975077071049	5.16266100370294	5.01737245084958	4.52215771248501	4.87714624894795	4.58153378472183	4.54860094559554	4.91277374571082	3.94698464441656	4.76075409426917	4.42712209594497	4.69637388444966	5.41051776509422	4.9945281105892	3.56466277232222	4.38938038407313	3.98000719456785	2.94226410504155	5.52258366483924	5.06432370715272	3.0075600198763	4.67602198743989	4.88391803976916	4.87462397296506	4.84854502000793	4.47002049182949	5.51252716354996	5.0125584923528	4.96560186676088	4.07718684092869	5.03994751054627	5.02307803188592	5.42912497660799	4.93683676889482	3.99000611837425	5.60142892168053	5.5424646895727	5.24562567847348	4.01285236051522	4.99118508407777	4.56773457850793	4.67226978229642	4.92562308716264	4.30747239756393	4.54487165766159	4.85531088413067	4.03815167336906	4.68664415749399	5.47746737468829	5.23188677980807	4.64864661462347	4.80801243662616
TNFRSF18	5.32958151999202	6.50219823389213	6.28758394478212	6.44758095516262	5.41846149489061	5.93556828451767	6.32715158343103	7.31859078900323	5.47222736715928	5.23103189906941	6.46921368785139	6.8509599871519	4.92652406035417	5.95934393275291	4.86056983503192	5.51024681455416	6.3024060605954	6.05461789324353	5.98942109204994	5.39252566488265	5.5839171412137	6.62270356172853	5.85113904648846	6.54198369511843	6.53137120026495	6.12798385496578	8.14005047131692	6.78029471015616	6.37354673077304	6.03877577171239	6.28196971629996	5.27079697358744	6.0417702652953	6.09430254017007	5.0328805393171	6.50294245918429	6.45401970805296	6.84512259866028	6.09084202170663	7.83102001096089	5.30618056631213	7.49236963785042	6.2230816311368	7.08563010717735	6.54870543302249	6.50968465126212	6.15911274360958	6.31668048489231	7.11868457865015	6.96327550558496	6.3610749458143	6.40240166069445	6.44997465743809	8.11602992355064	6.08013557574013	5.12000187168588	5.55403873306691	5.27098788539445	6.08838407443939	5.56934506863887	8.28871993627044	5.16261044691755
TNFRSF1A	8.9067605275627	10.8743678755957	9.66331399829431	9.67551562253526	10.2720295947172	9.55916244451616	10.1647326586114	8.719803660186	9.46250779432745	9.67716398839419	8.80787793656742	8.79332443560369	10.0075925732601	8.96384931664354	9.24411298617545	8.62426769001702	10.0219318057473	9.12630331924446	9.47182606958424	9.41782853655052	8.0072829171544	9.10675913606489	9.21831667865468	8.95961198449196	8.23416170711456	9.78573421904766	8.79782738002405	9.98436184233165	9.34635755598035	9.70725422452719	9.05545925025477	9.21561942336507	9.64225267652578	9.53807963675493	8.70256991773313	10.5684341749783	9.19252008072067	9.22674155200616	9.86471298905616	9.79725767467221	8.67153143445382	9.00837193264491	9.34444156228667	9.82057718491918	9.55525085198027	8.30275187826281	9.19191365196948	9.62460931844079	10.3327620944373	9.64010296001554	9.58167051048249	9.8277880397783	8.95258478567964	9.51964843190396	9.33433572139895	10.0467323194119	10.0385139377115	9.04945951557058	9.5057305682844	8.36395609916057	9.11056482421736	9.11587580062479
TNFRSF1B	7.43456369578083	7.91872239582947	7.80668058862104	8.50521569212459	7.36107173342055	8.67680573284431	8.51885574384757	9.00161841481515	7.83108323129167	7.58517599603593	7.94752310055159	7.97541034924538	7.34500588091288	7.57912502321576	9.57120354711012	7.20088203567905	8.17054253385079	7.76622536313856	8.18508105722099	8.18360463882818	7.82157873235311	7.90096048028906	8.13745380918111	8.31170912059625	8.097267850386	7.70693459147286	7.34165889329373	8.44486432109188	7.25101155727319	8.20965754551499	8.45567567471295	7.95236787855483	8.00003925337978	8.140272318903	7.67685651995606	8.24386571580743	8.36187935698568	7.6975235143989	8.00076648952633	8.09027538729304	8.59863927860254	8.11971866626131	7.44233437470125	7.76978186394776	9.25466687908268	8.3710612493988	8.29965187236887	8.52311812275991	7.98509182216422	7.40835533186003	8.07697512880396	8.14758239716283	7.9501092478389	8.47344589976547	8.23053786970443	8.41803807088221	7.59219725955047	7.48612550577449	7.47126725608892	7.16948902410896	8.23460605861057	7.69193704356735
TNFRSF4	5.02143813002635	5.71689808958402	6.18436976152007	6.9457253836346	6.70375920943866	6.05487167247001	6.22797144626776	5.33021421569303	5.08053989493705	6.02526602610173	5.44580691057276	6.40232345429984	6.15187556784213	5.56595172693819	6.58603025240113	4.80649561630253	7.3850970382976	5.12492541431543	6.65742451529719	5.67712639647821	5.70532429256003	5.78254139056525	6.34822386948833	6.52539308514845	5.48967603942477	5.53168240640575	6.00503351054463	6.46925894091551	5.94619237604418	6.5439409993417	5.99572189645127	5.45523542817574	6.11414504573265	5.00383642005439	5.97180236340513	6.64882757875131	6.15129997407728	5.33876892956911	6.38584134470363	6.15906811553288	6.65629723693438	8.84407949094661	6.30725716773099	6.46986329485565	6.18273197757563	5.89644589874404	6.38161456179761	5.5405965236231	6.92067750889497	6.02342113652117	6.36789540435246	6.2160520078735	5.97831100719423	6.13770463307895	6.49248364580946	6.6133705275761	5.82657138514979	5.56669501339552	6.26037529592227	5.51487003818615	5.92573812197354	6.76315258552899
TNFRSF8	4.78131510631587	6.21323483948886	5.13554924098553	5.81103803324492	5.71356684256197	5.45955205713728	5.25546233935109	6.21960835604655	4.56413005049818	3.80195740765841	5.41598253275538	5.0315708098681	5.72940386274941	5.68511751193786	5.36246306392811	5.63941822176775	4.78360232166363	6.1683431553682	5.5437092854874	5.77219792505777	5.21180177503027	5.54488035805148	7.38625240956842	5.05150620698256	4.74119945830691	3.9776938271483	5.719758711399	5.61149259425314	5.52188020127649	5.14584967516983	5.81981174834918	5.20676917873392	5.15742169095196	5.06184448681592	5.35653939066911	6.21658965169471	5.54084862646957	5.26390757612137	5.82269288931855	5.84760959815925	4.99673751159759	5.7852842051794	5.23335966293821	6.02973018027652	5.48706544747497	6.11113693045043	6.03682559220902	5.97801625986539	6.27607280433447	4.95478573870703	5.81093629594387	6.98913207826512	5.38990855467976	6.03795480555043	5.25583371829158	4.8626727934508	6.06279431164026	5.22009699942684	5.64656309818359	7.38297185626793	5.3335148612225	5.75895696937785
TNFRSF9	7.8882334803311	8.35504837193906	6.31940040842968	6.0143788662142	4.47786829652187	5.82204518354621	7.90113036657946	6.07035176995743	7.77139433053201	5.26845575106499	4.93768726869975	6.12282220916656	7.84984176336801	6.27939491378593	4.86913507395727	7.91704946747081	5.00038729628312	6.55549169214059	6.47602800897134	6.94394155904839	6.20746835189402	5.72612824187323	9.43753765421239	5.99531017457389	6.68104684907747	6.58035094563141	7.03094565340824	5.74875993737417	6.24521098133144	6.69748897770933	6.27617028975408	4.34339099999013	5.44625877282822	5.30328815596198	6.19248618467822	6.24334634312581	7.04434976945363	6.09714942036833	6.63166597124936	5.65272350883102	5.10652873715374	5.82930275833424	6.13526111279636	6.94796440335749	4.01637553780627	6.83274929362192	5.06745924056613	5.65887161166868	6.30718496491586	5.04967444010391	6.35663974791475	4.91280736688434	5.76656321787852	7.27149232869332	5.94331646786819	6.05961305045411	8.30192975082254	6.62545343323421	6.57997114959045	8.64493535773399	5.04370432229095	5.78184580207503
TNFSF10	8.94475422192179	7.82498748384671	7.31166532901163	10.7180040205012	7.6214658101423	9.77065005554855	8.96616277099104	8.50397789060047	8.17540757674325	8.3231989317409	7.80363625263697	7.64238523524877	7.22967353114716	7.85857986138662	7.69355295168441	6.97103436256412	7.99581962251606	8.20955879775499	7.87426276359061	7.51692813015398	7.95675029195931	7.47706286728693	10.0355964224617	8.58511265056415	7.04540397715665	8.0258468008157	8.51970930169261	9.24751370883226	7.76896454662239	7.71528727169206	7.49459486698104	8.00078101505817	7.53084640735652	7.61226727344891	7.00245976234875	9.29326328367683	8.08580117878765	8.04356966344541	7.13536293175338	8.32313463997136	7.49489575376482	7.85919653627618	7.5225263293683	7.11601284087703	7.79593381087288	8.38567624342838	8.46115176151484	8.44255534395775	7.42768305968875	8.29139735169409	8.26581254108008	9.14370147083832	8.28540844249474	10.359260469069	8.27106071271809	7.75186406227744	8.02686459661435	6.655642340502	7.77801847657746	8.72020949429589	8.70706844279864	7.75048741607865
TNFSF11	7.36919075683538	5.60575186717292	7.51689395453666	5.08823632964357	6.2471246996476	6.20685445555282	7.27260263678241	7.22594022043731	9.06319408016324	6.54382299781667	6.02858335734664	6.02347088847787	10.3109023148337	5.79287810624399	5.62111973723198	7.24226731227912	3.84345769616533	5.6936106209288	5.48566021869495	6.45064161385819	6.43194625216665	6.4603537567706	8.39632771584522	6.90685338288917	6.77313986994463	8.41179603282022	8.01223071515539	6.39039592284752	6.21020767012633	7.04967484895986	6.88613033268438	5.56711916730269	5.91046835247117	4.7438449471172	6.73214331536896	6.21808857740821	7.16504160364357	6.73967753609209	7.14084907093597	4.79131883391798	6.69902567854247	5.81184802724438	6.24002071386853	6.37722071948481	6.04374383604804	6.42210148440118	5.54527954447836	5.3072066106181	7.96598497608416	7.52321927175763	6.51005506436661	7.00833315804323	6.13436106917881	7.33690867333066	6.6143235486464	7.29127566766664	4.11044953726087	6.34513807834148	6.61296835301745	8.59370534122624	6.08710823799158	7.83560292882769
TNFSF12	7.60155962188706	8.84278194552801	8.01494056731006	8.50015008825381	9.33154757982469	8.53290355220571	8.5998316701944	7.87041489323497	8.10630030135079	8.42205991123284	7.92747484684017	8.27613986303133	8.12256217286538	7.49019433161515	8.26533011162406	6.7905968624608	8.94906132310084	8.06642947935581	8.23120664853913	8.52971644236861	7.03846331465435	8.73954486910245	8.17471464858039	7.52380473199177	8.78196115185167	9.21663645047014	7.23076482284648	8.46835624205487	7.72246519024985	8.74999227570896	7.81263480491078	7.85745818772759	8.04055722159156	7.7930836622015	8.40191217201681	8.54022011590849	7.66521236330711	9.04142151675132	8.00246821911781	8.13090071988657	8.9408143131501	8.53318209865847	7.59263811063287	9.25432491958731	9.52659596256844	8.03394104715545	8.12874832018261	7.69177782826794	7.13806051780392	7.95820247891898	7.94855257351961	7.86122275558989	7.21958645964711	7.86794001149325	8.47643730908109	7.83362352937155	8.28564922312056	8.32387974951344	7.54876693326124	7.09358016072072	7.60119051147447	7.71523663359298
TNFSF13	6.33046563036458	6.86686354685774	6.13528427057704	6.78430070320039	6.53869287938804	7.35259741730124	7.09913734744133	8.03360994491364	5.82678767186432	6.32460881351588	6.88598487175963	5.79800277890566	5.49608145995234	7.08336265219654	6.26477696383573	6.38013082707406	7.10199996552178	6.49514208559417	6.41071405686613	7.21391148809376	6.31769764582668	6.43047128442482	6.99676709363827	7.41188542388619	6.70129057987338	7.02607024153746	6.82904427703804	6.65746193785759	6.6405806864582	7.29756222629349	6.45087481131818	6.99367107861453	6.94623474303324	7.55177955195178	6.18390954603056	6.9586637808481	7.05762551210894	7.13014807562096	8.15157926129383	7.46961734983726	7.33585791812786	7.49615535004365	6.72304942570484	8.68442427279615	8.50959584744151	8.89173372183866	8.03796789187082	6.93883229418885	7.071390466343	6.39738051263652	7.0838036900422	6.12774275949274	6.51366992720415	7.5507930473067	7.41640566575325	7.1293463673555	7.11793045143127	5.66617329351917	6.93756618368448	6.23101546191935	7.17479152567772	6.15850782207819
TNFSF13B	6.27131499749751	6.38729814177067	5.76871098357148	6.75452517179113	5.22168674502935	7.25135616984311	6.75008634219576	5.50367460082967	6.20465716912035	6.08629905044768	5.97762679945561	5.96458105413216	5.7591783920782	6.79714531482455	6.13737281596625	6.26235040821969	6.25360620584337	6.89872303600577	6.94044410124797	5.82598558712152	6.7898863542492	6.61701402889506	6.67103618731035	6.2782994470323	6.18069375874009	5.41296338399775	5.23813421078352	5.77582317376086	6.56987007653451	6.78279672269962	5.63497980794	6.56213244084323	5.78569638674951	6.19427872464669	6.5101003780967	5.27432679253462	6.46701850581116	6.15930930035363	6.05720023235363	6.47972479432466	6.52377168076854	5.87519552886616	5.94663310602779	4.70236550424911	7.15853040326346	7.40290182912486	5.82444350427937	6.3527096723314	6.03242772787719	6.51761030769554	6.1104645174006	5.45700933504373	6.36914797297065	6.87608864574461	6.39745533692372	5.82559821207419	6.14343645618244	6.10307307466228	6.00678615092863	4.70306988532336	7.5077996419453	5.93135475754233
TNFSF14	4.72928959741751	4.77217965925286	5.38125938275978	4.732297353528	4.42973556687875	4.54060739188983	4.03362641125628	4.33131862742257	3.99173076416622	4.12472597165357	4.72396206534879	4.80228305764598	4.43705312774523	4.47960682741581	4.06197942639148	3.74648215442304	4.35477128656564	3.92850396335501	4.46431465934023	5.95010984010443	4.16852439439871	4.21323560307432	4.671800279963	4.23140169529182	3.76561995582719	4.24043257559019	3.70098695812512	4.35703758420109	5.10691421033239	5.35326634711785	5.65881667109422	4.66450831245691	5.08635795519519	4.86040137513883	4.22096445562862	5.8679520418048	5.91856619384429	4.88571083558958	4.41898623899453	4.80750321799522	4.05885634267209	4.78938117536166	4.8936307704156	4.69983958832224	4.87693433942815	4.71883118879644	5.08098093277492	6.10101598891954	4.38423942989353	4.80960525432538	4.60617853904929	5.00897383300503	5.14210195890238	5.4039260000786	4.61498970460157	4.13012608899201	4.05889584102243	3.90288537901566	4.94674610789221	4.35225489920473	4.55023481531421	4.66344656611891
TNFSF15	5.68832874243321	5.80529082896323	5.64533863774899	5.06667772454616	4.7509256449649	7.89721660110313	6.07589007962821	5.55510311187644	6.70745978132797	4.40026646204951	5.10473427017781	5.69858675054748	7.10244491615988	6.2177657076384	5.46988248329254	7.00147430959419	5.09174243081899	5.37591576397722	7.26744582266148	6.01220453376594	6.79660842326414	5.6027053002255	5.31818421795735	6.07108824820626	6.71310022568954	7.0359084795996	7.19993731266215	5.66804828658211	6.11064159328855	6.61076980525026	5.69271033229534	5.7452650490289	5.65905203486118	6.15664427017999	5.85036728745052	6.05248683555993	7.74416955122766	6.3194535665598	7.08240421353861	5.53436322073368	5.93170729751533	5.78264044464592	7.17055991953219	6.34614405500028	5.79513710317759	6.00785073761652	6.04663855880716	5.9393060247383	8.88580685700077	4.72888054303161	6.39145782488181	4.91272419802996	4.99617423055067	6.19039428918606	5.81624392653746	6.50590394521489	6.51460150404625	6.22219839234952	5.92174191764547	7.00510515438611	6.13440508400264	5.46722428139036
TNFSF18	1.94719246933461	2.97723619970046	6.58157655797137	2.95707646360074	4.00131897184182	3.52619291470388	3.82981055847244	4.51380162086913	3.42663331575835	3.44893433185854	3.80413410310384	2.86735745955494	3.42901981889411	3.49849163471537	2.83928880740783	2.82089235131561	3.6292532693141	1.72302479494295	3.64707455075551	3.71879940994755	2.28013278796596	3.48584167835209	3.45121598793411	4.40778036643578	3.21313975193419	1.47201621570015	1.95617638718974	-2.4834936404223	5.18515831047112	4.88426475459427	3.36827182123492	3.69245248202845	2.73052230194816	3.40626473892334	4.22228140378318	1.90034812752419	2.59151218474644	1.49130463118071	3.81888429693149	2.52852117812266	2.71980621974553	3.58674835905105	3.83357825647155	3.57185993660431	3.24804918156986	3.12027821884114	2.8972149230213	2.96385211334	3.81859689907337	3.40138547958692	3.85866968489149	4.07368821699151	2.20778256513432	2.26102990088797	2.99288463965512	3.0033469267577	2.70851368641287	3.80979421514749	2.25598370551505	2.66309547044041	3.62973728466982	3.03445945327616
TNFSF4	5.85265400812014	5.75794152658087	6.37592629815944	7.50779423664256	6.56753357497866	6.36315916930924	6.53544092978797	6.93952927884713	7.19741927808029	6.93656325531085	6.93537059464982	5.7631861813304	7.00645114228447	6.19662114782677	6.08404924211676	5.78949227123031	7.91282859872383	5.92181829714868	7.95238457633511	6.00091813963933	6.01645054902244	6.45283800261641	7.44199636058558	6.36389982243544	6.63727406947068	6.11284999501645	6.26928870450953	6.2959357208825	6.89123930485976	6.80003159758369	5.63696717812045	7.00485690783417	5.69587010377997	5.82230726706221	6.57147907706794	5.98727466389539	7.05054926907835	6.05043286981645	7.47363079586683	6.68822622640621	6.29734525380422	6.49634311076599	6.69855403870906	6.20486473033742	5.79763344274632	6.03847390111246	6.40066047863874	6.05876789910533	7.12816430149095	5.73628731779384	6.23492284738885	6.16064225320625	5.87584328952284	6.38435627012962	6.46235680224581	5.91537117025452	8.42908852453313	7.45869717771998	6.60103198431712	8.22108713873713	6.09178439092605	6.69919863276712
