Gene_ID	Pt_2	Pt_11	Pt_12	Pt_15	Pt_18	Pt_22	Pt_23	Pt_25	Pt_26	Pt_27	Pt_28	Pt_29	Pt_33	Pt_36	Pt_38	Pt_39	Pt_41	Pt_42	Pt_43	Pt_46	Pt_47	Pt_48	Pt_50	Pt_51	Pt_52	Pt_53	Pt_54	Pt_55	Pt_57	Pt_58	Pt_59	Pt_61	Pt_62
NLRP3	7.04891033585981	7.62018495850268	6.37037563687515	6.78168879838752	6.2259824866915	6.10351158655824	6.65664604988209	6.16708859484214	6.30389592061024	6.2109140038653	6.60308843134879	6.70792318905792	6.58808419547739	6.1050078850784	7.34506509836508	6.31807848567894	6.56692427227135	6.33932309636985	5.60974269220699	5.99571325318917	6.45088164014007	6.37513297115882	6.19573686903052	6.12363606712371	6.07982667337496	5.97136788271068	6.1342869571772	5.32018218282586	6.42043950608672	6.80504445205997	6.1783730152561	6.38586816332407	6.13701682395713
NOD1	8.61201577822134	7.74617173528081	7.71642208528644	8.06535343974051	7.45608070194379	7.57269838825739	7.98284007836026	7.65063353311246	7.43240016440369	6.74350610373522	7.75758241529911	7.95690049845162	7.57340760049734	7.78183163522611	7.44508301012845	7.53613068184338	7.63185425352389	7.89117253480108	7.88215996158862	7.92399841292148	7.33883420291255	7.47905671509467	8.36845738227782	7.58766826092276	8.2313979031241	7.80414845113473	8.04184554537587	7.89886691782581	8.31226949107074	7.50720629103136	7.65665222590373	7.43688580690968	7.65229498025595
NOD2	7.28472696571588	5.9272688718511	5.40755426481982	5.6422272360988	6.98352015576768	5.9242352545653	6.39572198180814	5.83605145124667	5.65935570219838	6.79062260416055	6.22264551741929	6.23748917333258	6.45094529600874	6.10309192819514	5.88499817455589	5.90048248122404	5.51909407815315	5.92516132198853	5.60083974713028	6.1987433424832	6.90783706826921	6.90040974933764	6.64420030140629	6.35561881306667	6.53286645791349	6.59161455289118	7.08413369653575	5.65484038208231	6.22712719451922	6.15585453550285	6.71246865186198	8.30881283943467	5.76971449445807
NOL7	9.05605528627838	8.30478896381234	8.34600077061133	9.00002455363484	8.47224261816013	8.80275335633253	8.78644919027037	8.01169787302811	8.50437779189243	8.52452533873904	8.12619932044233	8.62604234064868	8.77727392652642	8.57893691034124	7.16542520112014	9.06606824942568	8.60780216252008	8.62326923189183	8.5925846559657	5.6889481794653	8.37886130557676	7.13569471284604	7.75352003146818	8.02855535252721	7.99845757480198	7.42663214162321	7.51440248493138	6.624508433436	8.40619288373266	9.64617252801614	8.57188024711273	7.68068968990775	9.03509393903663
NOS2A	6.33573292532356	4.71974253964547	4.86015745105594	4.948897537724	3.09727507576557	3.54126602584026	3.56370461893014	4.50440232733025	3.55868153949962	2.83658094849461	4.50440748155848	4.36230837617812	4.06137664928784	3.87679558637919	4.86792839330256	4.17725680803846	3.69262442171016	4.51797297875595	4.40334519140552	4.42991239725382	4.22642216957248	3.19407696352524	4.14746694830176	4.86207652926148	4.64707457534899	2.94017687794762	4.70967468641466	4.65559008274551	3.84206658668252	4.31273726648655	4.27199969733199	3.70816430062303	5.79395681144367
NOTCH1	9.21840248342497	7.79848990554223	8.58864651898286	9.43682141349766	6.50381760538233	8.1106353332499	7.35480437873361	7.84041623581799	8.14932722746665	7.54813007339096	7.54711116424082	8.11153815380438	7.96772107670502	7.99898547589688	6.85736480955449	7.76659260556276	9.22428805429059	8.70878088910473	8.89602796312606	7.20347898426815	8.1776294564429	7.97694527609843	8.15189587766727	8.82202419715731	8.51611495541657	7.53779738251328	8.16833894660307	8.26917666263164	7.44388359240651	8.04254230438737	8.05341216273154	7.20127104414431	8.16979957126223
NRP1	9.51704432445582	9.99079469681741	10.905746527167	11.0134198011322	9.65120270326642	10.070020912749	9.64340723128334	10.8879649230345	10.9188518035464	10.1213194851972	10.4262046828358	11.2235613002655	9.94554501977522	11.0484090288526	10.5946758380208	12.5998674557108	10.6617149148702	9.96854363202044	10.6444913933952	10.3575799643919	11.231397853037	11.1609913746784	10.0851115562099	10.310696864519	10.4703686058166	9.55723031841794	10.4156417664917	11.399542491813	10.4816618949062	10.423005159598	9.76384978350761	10.0784588185707	10.3717716788813
NT5E	8.30207714155774	9.32054421466741	7.15601565441458	8.71792524229311	6.57791620282231	7.78035857172835	8.1755936170614	6.99879640269847	8.61626192508019	7.04594391209486	8.3137623994147	8.44208304196209	7.01078426435298	8.20595533218569	8.74348749691157	8.4141969424069	7.93246740885104	9.40735211761165	7.04330334533082	6.64018814556108	9.08507673622313	6.1506268971966	10.1967046713753	8.24446448061016	10.1572237225123	8.06112574345574	8.73403466820851	8.5009850012809	7.88673154382875	8.85078176272208	7.86999855903043	8.18952572989027	7.27567518876663
NUBP1	7.1091643745564	6.25012673163219	7.08445088785228	6.87143759093855	6.55258808633627	7.18960649635726	7.53901315313263	6.02001662870069	6.80597243214024	6.88613421468835	7.06387583585148	6.55604313518452	6.80477484553209	7.7659129701173	6.71421909190034	6.43709919588288	7.06090919100229	6.53766916649224	7.11282767897689	5.77851757573408	6.70255425874301	6.1637982835283	7.18462337933678	6.50629472655601	6.83497621092725	5.95774563889545	6.55542602363969	6.43081110274469	6.82544017919135	7.11272309112981	6.08961160380174	6.24041149078251	7.14528465235622
NUP107	10.0835214658671	8.59987584925018	9.04800790243069	9.44556819415103	9.492837600551	8.9005690591659	9.73468985110651	9.31116862607904	8.72689472590928	9.66991170430591	9.74780026983597	9.38725036997221	8.89801768211198	9.76422072010546	8.504784574882	9.57931411439458	9.7229026955264	9.02155824923586	9.53262597052582	7.74013546340928	9.5166448418254	8.33395435016739	8.93819523939812	9.17213205995083	9.02376080614068	8.96638752393316	8.2254925483833	8.18240036468941	9.82714719881867	9.89880194773491	9.15336810891301	9.78181952679916	9.45464171217882
OAS3	8.24478487166697	7.69960944906534	8.3265191089649	8.29404050669331	8.32064787422594	8.00683145547896	7.49789674947744	8.32252489463065	9.13853286674566	8.8236670038805	7.65061594526555	8.9815289816771	8.6698771843194	8.6908630128008	7.93259278214967	9.01932295187719	8.54485139080493	7.05166683109122	6.94414514908297	8.66783470710766	9.00273887203956	8.2627437423798	9.53161914579866	8.32642355272207	9.97859622558735	8.51022608332321	9.37714180837789	8.48478303538957	8.63362576100185	9.03525879989658	7.79538670338172	9.73390418938474	7.19185497280288
OSM	7.18029432686071	5.8121964535264	5.02437907940974	4.48896380449927	5.94769958798378	4.69810930877422	5.78716977591442	5.29652668651479	5.16939981420055	6.25640591317647	5.39551269250934	5.33098060549846	6.86855072017289	5.67169439356901	6.09092060627911	6.4780081309413	4.90289599876323	5.58931874194974	5.70541025709346	6.43241118359287	7.02562491851207	5.11254424550155	3.87713000733602	5.86866183660083	4.544483488889	4.853172061664	6.33983365182674	5.56485498823242	6.68505583189419	4.91884359441234	5.73490125066688	5.11663273066342	6.34317800940938
PASD1	3.58618810081028	4.23095105392157	2.76069490773794	3.48419956550365	2.94050857532728	2.99941831797427	3.53256916998026	3.94329271898249	3.53646855931845	7.06754850916516	3.09557679850807	4.16269887237046	3.61789669530733	3.77159037712453	3.21721054237233	3.87533047377052	2.659129228843	2.99986412424027	3.61774241793886	4.57317486362951	3.65809032682417	2.97621378004325	3.39830350645315	4.08549951165972	2.31298341144514	6.31180645568981	3.66189724620697	4.87961490852581	3.27694196356196	3.24085822850517	2.84217566651291	5.41761353899918	3.73676902086118
PAX5	4.58955766276738	4.97558549051492	4.74575137579501	4.53346719848608	3.52915733905107	3.95613837259914	5.27353543422323	4.37135984483071	4.44964961468585	5.44386095920349	4.65548010664827	4.94644825138562	5.17608644657168	3.86918825779067	4.33270739963787	5.80098970924704	4.27640586030976	5.08075798314062	4.36119143418305	4.86809294708929	5.07064128435359	5.4936953913803	4.83069906317605	5.16998349315866	3.97353729474539	4.62302077506599	4.98290703858047	4.60456638809963	4.62223246218207	4.39144602401359	5.74477957203168	4.85859631456482	5.25880912870163
PBK	7.62285774622039	4.70417494116273	7.49676879126914	8.09473550550368	7.92551273979843	5.90334491741079	8.14854911554184	9.30533244588568	7.20745987389737	8.65860515598055	6.6273167822269	7.58588118815074	7.01953905090458	6.97722258153031	5.05213616658006	8.65789974217059	7.66494140335919	7.52187498856259	7.75865783253648	5.926674112975	7.38815195873593	5.87545907762306	6.71540255338219	7.11163965695784	5.54008437297574	7.26825326942719	5.04047811863397	6.04987468082846	7.28656996660564	9.29665578321923	7.37913272613395	8.71391182042838	7.57391223127294
PDCD1	2.54751081029297	3.57788232987703	3.79902238425459	3.86427294553276	4.36226844610622	3.9982234555476	4.28748055722923	3.32761134697649	3.67192013638517	4.30535893459674	3.85275605892268	3.83357653387497	3.81483750068626	4.21079849084072	4.85409104875442	4.14818472410221	2.7562949892646	4.22109447006662	4.17900647485525	6.00044209683026	3.96225328364074	5.04906943423175	3.32033782632955	3.43729635014455	3.62132581229833	4.73538268048676	5.00149791688039	2.80918168465998	3.92716840084232	3.30136507315071	4.70773561968782	4.36804004558759	2.5031329275599
PDCD1LG2	7.52703594285118	6.52922906768454	6.03375567667354	5.63120993271407	6.87658944488458	6.6736306156727	6.11307586291437	7.06676235583729	6.08267014690797	5.69932935021505	6.37182461309721	6.19995256782017	5.37371398522972	5.83399483155765	6.39545595896458	5.0741000985772	5.66344603111157	5.51026425528674	5.82150472482432	6.811295882436	6.02405635082739	4.80839245254205	6.00326837593394	5.04082565692423	7.03909128736254	6.16668120758842	7.03767075732396	4.97489626463458	5.65847108916705	5.63947492051333	5.27973151417485	6.15127787008579	6.20579467091917
PDGFC	7.82625120258031	9.41173842306515	9.47470890615259	9.98875196387942	6.60341917873557	9.62504327519335	8.92527432927491	11.1352814812352	10.9883262631286	10.7164439734727	9.3629192931588	9.96272209878381	9.8665148648869	9.16428720973223	8.69113727578136	8.91136428390639	11.3652390873544	7.9055197706972	10.4066557038612	7.4255474626571	8.91568802672991	9.83878325109202	9.54692810549184	8.6352506998196	8.12541743116221	8.79987588609331	10.0519746289853	7.2813215184037	9.32609257221562	10.4489379299106	8.76843959151319	10.5930816026785	9.83767333916451
PDGFRB	10.9021921215075	10.5307987616709	10.2937434739807	12.8447611987065	7.8532707052142	10.7042004705736	10.4719142579685	8.84059077831535	10.2814300484739	8.90612996771068	10.8832168854929	9.84644971130482	9.22939734101905	10.9276396992576	8.52451621107825	10.1976021294745	11.0149734163489	10.2063996240536	11.7584428236274	7.19881771719108	10.3804371987385	7.47322064775287	10.904313339874	10.2661621099326	11.7800183134334	8.90874109728847	9.60767301551915	9.90607265945561	10.5205148942958	10.6411380512612	9.98208328512602	9.12030394163927	11.3549012863579
PECAM1	9.03785047329721	9.22244563569046	10.5411362052961	10.1774853133032	8.69207343503977	10.342184193915	8.97736051853981	9.43390397266863	9.44614871456995	8.19045406028808	9.18429291496586	9.20534176713646	8.43064923698653	10.162004480373	7.85013710118319	8.38491990485348	10.3745626142422	8.83901048557223	8.780889561994	7.52950162811499	7.97480743018895	8.80751215561916	9.00814505541641	10.1576113487855	10.2095323008089	9.56200973435026	8.03176833198808	9.3487239057248	8.97565265726348	8.94621892785227	8.78498135026374	9.69306904844087	10.0450126176462
PIK3CD	8.52755082682771	8.25487670203313	6.91063344436164	7.08177571321477	8.58399101681385	7.84189885842675	8.38419151705433	7.33498362628011	5.8968930076254	8.79930973231108	8.1636995561782	7.16187818830455	7.28826469725093	7.77467568741635	7.34928621065501	5.96906173912272	7.18354471725319	6.88599628392329	7.37635386570277	8.00433670760125	7.51422136827454	8.51551530732163	7.86506662414804	7.75351689325308	7.80663029453575	7.4447785689118	8.37469328602213	7.43061722735025	8.35451940561758	7.48345452006279	6.81754692933858	7.73122877332377	7.80026761879828
PIK3CG	7.67244737410507	6.73444863469374	7.08077599371293	7.60593408870989	7.68919509016866	7.16380399280421	6.96146769645679	7.59372371395105	7.11738910607489	7.61751482187254	7.08616351982435	6.98401341848115	7.1996464820354	6.98743230909565	6.16811648269686	7.71827956696439	7.45701517599289	7.48862292421058	7.32807250994134	6.87300755740752	7.38839285450053	7.56060131310833	6.88291078610076	7.55278210917031	6.83647707892085	7.10820893870458	6.75254255563941	7.16888524476893	7.23897746433151	7.72655900078715	7.06977234565527	7.30596234987788	7.28537235756109
PIN1	9.00591917478555	8.3700628264005	8.84143698620975	8.64544768284099	9.02895688028702	8.68405580615454	8.83041964211071	9.645469789221	8.99720622562868	9.02838630193589	10.3909701317868	8.25900359002518	9.73313753080849	11.0861879602151	8.58339778974349	10.1674215904901	9.13147093095886	9.72743969052475	8.94625098586742	8.91729808343223	9.63589488033116	9.38972577546428	8.55211728299651	8.58196417777825	9.75925179614039	8.25067867905793	9.4391399005055	9.21718817086878	8.71581572765596	8.02489054718075	9.52769880910069	8.44390551191263	8.784914319314
PLA2G1B	4.27145435105246	5.13809757937476	3.77940503146714	4.60976341354623	3.93315121173427	3.54133932790231	4.04955305864935	4.27724489351644	4.89107070060816	4.1612646197338	4.04359645079997	4.21715842591348	3.85966861163525	3.71345901903412	4.20060368088071	5.05801753358134	3.38624764314465	4.52682522302929	3.81622584224407	4.07360541920795	5.25595904893201	3.86759537464544	3.76572690736211	3.60017357242714	4.41883821793811	3.52876356734127	4.24369413140278	4.32237126496945	4.06690815446758	4.50333887922286	4.77106351769817	3.81887741029018	3.8059843480551
PLA2G6	6.20266276062422	7.23320854219786	7.6159612401167	7.28340556895345	6.73416609488033	7.43434690649531	6.81850372414947	6.2029098965031	7.50314007585311	6.98554364442424	7.70408860075863	7.37297374958043	6.28728539672015	7.29328718458875	8.23477141219177	6.70070576566837	7.75741517329706	8.16940912529154	7.13863819476484	7.3043015532012	7.55296040876178	7.07623772000376	8.39154277601263	7.12889800507495	7.43290909522564	7.23086562691262	6.90254553429476	8.00078147500444	7.9781771087192	6.57637190592731	6.69526380026169	7.46502359247052	7.24315689470063
PLAU	10.2859736971783	9.94414693464864	8.75019359881418	9.53207399666234	9.27309719446736	9.08491418664306	10.5232394901909	8.04748247823539	8.24975413098264	9.57366825762236	9.57374971356205	8.86062902269985	8.96631703975848	9.42584071123649	7.64555088431133	7.8947368218766	8.36654350612962	7.4901441824526	9.19161451587445	7.27457548231608	8.7376788752408	6.74527721956439	8.31868135496923	9.13341773285383	8.62462881079178	7.92291901626491	10.0338691142434	8.21348669517608	9.02100037898319	9.01448838773646	8.87297681724458	7.29240913504461	9.24905410460805
PLAUR	8.98029483031413	8.43547995649211	7.67593783767337	7.99585593965656	8.22432826196292	7.37188855691632	8.99214050918355	7.54109383243245	7.3968485800704	7.60447257126274	7.8879986359647	7.97854486537292	7.86163591670171	8.54542646494692	8.02584801637054	8.53459356332355	8.23579409571157	8.08073790869844	9.81130486801018	7.46912981872408	10.1790234291323	6.78260608479463	6.36032511004628	8.09170256721863	8.38655874112488	7.50803096129752	7.67770653989552	7.42923728140982	8.59269143428503	7.95554105426151	7.8866472879302	6.83705669415236	8.03537094325813
PMCH	5.07691888271204	5.17411462524911	6.19287275648527	5.12355497392655	4.21141925008027	4.40286813664377	5.22673190890174	4.40405997572315	3.72412727776889	4.97355247923392	4.6141458381264	4.10299980806294	4.7866194852382	4.26854244151393	4.21495379467567	4.8768103310708	4.42285317732482	4.22461737655064	4.33488288009445	3.71186009388964	5.5848092060437	4.28267592368123	4.75285595813036	4.48352756144077	4.96077325863741	4.07153884959123	4.50267043803568	3.74319876931226	4.60713643117615	4.75862056641435	4.74218819001787	3.06108552695617	4.98181035785354
PNMA1	9.14591994913028	8.69010721629031	8.51169293426838	9.20392414769637	8.15432721516436	8.37615461375118	8.82361893649233	8.90101674483441	8.87831378780031	8.8760031215416	8.45696084583612	9.05540239119005	9.00735376241867	8.42697745806527	7.99452560046126	8.92830209415169	9.40203199904703	9.37455985645247	8.84272685964546	8.15348883414361	9.02633450938849	8.25057860503099	8.28981995865522	8.62766907001633	8.27367905149992	9.19939042261385	8.88799168470319	7.98095223173222	8.63521988823874	9.56903620056471	8.3360542117755	8.25373218340801	9.45378669977245
POLR2A	10.0464853593609	10.1208911492826	9.87129055959628	9.54913165492752	9.83038470478584	9.87238425382697	9.35976835452736	10.046039930943	9.64261191310261	10.0939334441773	9.19889562300383	10.6582334776085	9.97865107388607	10.7030964547107	10.6433343304848	10.4942892977773	10.5628135506332	10.8818640224619	10.2609451500617	9.60566912159732	11.2166675253503	9.86940586735124	10.0669911603908	9.94788929850542	10.3657369359327	9.74609834469909	9.15710166906114	9.817540920695	10.1273332582168	9.70850840558988	10.2108936915329	9.27052587858479	10.3586102667745
POU2AF1	4.92888543834432	5.49204893350359	4.96500646779713	4.63232631268686	5.12151320417901	4.34442891151476	5.05981776064438	4.92206281009385	3.61038502166301	4.65683751725898	4.56625308746662	5.64709283414528	5.28803669711497	5.05617180909507	5.50098055299011	5.44880957940469	4.87190057881555	5.41976164613103	4.56983739089441	6.3984398182716	5.48203518191417	4.96556049426217	5.31747625268336	4.43670750936506	4.8333369877214	5.14108190639103	5.06051754956793	5.07361974720902	4.37584920118594	4.64742275987142	5.78341382858322	4.90862974913082	4.70615801057824
POU2F2	5.30067574500831	4.67839308095335	4.08676196124509	4.35427875785876	3.53647539496677	5.29087597339942	4.93343154028684	4.04360597874195	4.1260437189931	4.51510295590372	4.66353723590902	3.8335866254223	4.45429505018181	4.62737949712333	4.90116926370086	4.05539510209168	4.03677995442419	5.4642637843398	5.04975925723485	5.45470828074346	4.98511154441568	4.94599406850244	5.03110396406292	5.43511974648224	4.63684774254644	4.44400100283292	4.69330623621207	4.47663606224824	5.53882193569058	5.13670937552439	3.72464465684732	4.87710355515108	4.62670237846844
PPARG	6.52589346232466	6.08116652557279	5.59287291370097	4.96985056241128	6.40955526240961	6.08874578487916	5.79894226764509	6.6830948122338	7.25618061456158	7.16572935299474	5.908396016863	6.54122375979932	6.12868273458158	6.37993479221044	5.01864051308338	7.75157789861797	4.5862670586069	5.84701877162055	6.61300425958024	6.41802535940283	6.87432961501109	4.86149375207044	5.49902913774377	6.9225660872473	6.49970422176754	5.36932232326463	5.56082548058976	5.72457282325125	6.6534913894326	5.61007207941927	6.53800736341425	5.72476572248187	6.38602721216871
PPBP	4.65042257472112	6.96399560730901	7.44086220741682	4.23347149782422	5.11676664592658	3.53870738110953	4.9984916854942	4.73859388240794	4.10831437231605	4.79760852700555	6.54662765714078	6.35330440328812	8.28047429475187	6.56891514212953	5.93760602263671	6.15950915834345	7.2628975248923	10.0228062680027	5.34608802324594	6.84254371555048	7.51246241575612	10.6247312035446	7.16586530275292	6.11399179903826	4.58332289229666	7.21427178955394	4.74853324627466	7.86912148592158	3.73632758223331	5.40782006929583	5.99089190791934	5.38278071821012	7.50461591824657
PPIA	9.20473251631681	7.30811978533269	8.14251216133164	7.95594873710538	8.20257807161284	8.30236358583312	8.41942813119556	8.69778063715074	8.70134449650611	8.06638742307415	8.6069902511807	7.45237277820933	8.82197942100522	8.34083595846407	7.01013570349225	9.5372346434771	8.17870872223067	9.07571740025686	8.61258592479534	6.83116526586356	8.88368092277878	8.00735382539339	7.75547969724395	8.25452280819409	8.29286620389873	7.57855649474047	8.06724023921229	7.78771023746233	8.59310018093577	9.06264865886623	7.82429078523447	8.60220196784026	7.88815944155236
PRAME	1.8397971864067	10.7346863026431	4.40590488005707	4.31223135831088	8.37859352423521	5.62548816624708	3.62978881137723	4.3850242298236	3.39090613567961	8.64808603240658	6.31409157234405	6.76359873884871	6.73474130808292	6.12109294803084	4.09214516552657	4.68925327644109	3.25396502063511	12.6595642518206	12.734487809108	8.51139817438904	6.3479967973437	8.56810825949612	4.31750810902207	5.92981675898704	4.06429266252226	10.9681254187138	4.11548666048479	11.1838502488852	5.72319131371636	5.848518003626	6.6117591465525	9.38167770605958	5.25635467206719
PRF1	5.72458595684752	6.76807980470983	5.93878280428765	5.28494523446585	7.6939066466927	6.10005694263218	5.64664833849736	7.00311039407446	5.80895758363315	10.5302056427635	7.36658465378345	5.92802256748118	6.96341777747554	7.099513709611	4.74713653103038	6.37597814283842	6.13927892693888	7.65025543259362	5.19387318099305	9.39725713835245	6.94327856061011	8.75556624132179	6.71869083103422	6.58949251157382	7.05490968814465	7.49002911551222	8.05825419381944	6.11062825915631	6.94022519092913	5.8942983960148	6.53774643831109	7.09921169005111	5.7423675721195
PRG2	6.09076928596588	4.75679599919587	5.5913021501181	5.32795240003481	6.54442618058602	5.32640689571808	4.44524218579441	6.05103110452394	4.79019212546764	4.72827724856994	4.93728648372907	4.77483009853214	5.69025704335372	4.92473324362944	5.43440734419011	4.36281801266926	4.8446559655928	4.30694267123863	6.38293627306033	4.73489823079321	5.83764388849888	4.07277380869255	5.74895801956628	5.24989736913783	6.28518551177578	4.17175345826109	5.51469313785716	5.03925660663777	6.07157636309792	5.52746882469544	5.55378797925466	4.30677754958186	4.85866912737209
PRKCD	7.41316432304696	7.67881420300771	7.54065830558728	8.17427004501107	7.29388638807272	8.00460620317597	7.03860399218916	7.41086329296033	7.99076715334685	7.5589326729939	8.60792508895603	8.02182476286957	7.67837701475821	8.20579227584003	6.88958791087154	7.1539293207041	8.12381044373312	7.70405732399788	7.71105178589768	6.7592695093069	7.68748667633105	7.64815043636284	6.6140570936934	8.10391410776154	6.40333166373018	6.8994598505399	7.62785097337891	7.35930003384459	6.93525855914268	7.54326249151819	6.96955366452314	7.01459249020166	6.87115885134182
PRKCE	7.01472066701227	6.64144406046316	6.52349953837588	7.19421084377861	6.21180516870283	6.95751690421029	6.56210048366205	7.02288533015813	7.8426420229082	6.22451659044667	7.63531287793193	6.38291627103124	7.33648722245399	7.19168172713295	6.43671014147799	7.54908560697221	7.27678649742904	6.62777341573485	8.39996623076878	5.79179557164123	7.60458125269811	6.17727945250417	7.41780325646917	7.28343870710924	7.54842440373427	6.12566280717227	5.91125312204586	6.45895658949227	6.95761869890662	6.68855553532693	6.94261239432379	6.02840733070088	6.78016258619694
PRM1	4.73434203342901	4.81249180741743	4.80880577037864	4.86743602819675	4.17464322018781	4.02155885435551	4.50911304265391	4.29542544479876	4.46263815302623	4.5667005784143	4.17327052995135	4.98620984847778	4.71322216604778	3.58959523088567	5.30256742691046	4.39236096960446	4.2677353479836	4.48236219222886	4.72642682361692	4.24933965395258	4.74467446394988	4.32544766154689	3.74208878885002	3.77429326367163	4.31698387997988	3.64383907762568	4.33246721308227	4.46270260835685	4.43172695063227	5.11064176310731	4.97677326165724	3.99535236196406	4.14288565935258
PRPF38A	10.052271153096	9.29204291243342	9.40869268218626	9.66201020305977	10.8358165149826	9.37358561792624	9.67222761767939	9.27917371863	8.43040508915158	9.67780983347895	9.25698690674057	9.65788495082398	9.88612882796495	9.53654749415107	7.62007830217555	9.65315249760316	9.54709030601735	9.52245463123842	9.84744897149072	7.78644394446171	9.37427463009923	9.13040767799608	9.43878855912279	9.56245528305213	9.3977586777091	8.9455219749837	8.67442818763205	9.07226227289648	10.0041455896954	10.6087531041082	9.03622160424193	9.33156668448112	9.71893752275707
PSEN1	9.30996353354596	8.32037483623448	8.73217070731587	9.29339364142403	8.49786627866117	9.17020571165049	8.89571941325202	9.39835451699357	8.40292557589728	8.76729981231682	8.42896243283352	8.79369634539762	8.37147931932159	8.12849873065697	8.16463716281937	8.31226906351869	9.38320781645489	8.34368672454021	8.79143385207776	8.05851259987533	8.17476420757347	8.93192889530222	8.9845343364734	8.57475781392035	8.94423762256253	8.20460569822784	8.72083578794418	8.61587549355299	8.34994034160005	9.28774308506622	8.80969601299076	8.62646719891086	9.33468364651119
PSEN2	7.58214444971392	6.15864444236384	7.46784238060804	7.36769334913363	6.85706890364463	8.09477998751995	7.62926626668637	8.41829989625346	7.22172420254361	8.59071163204574	7.50682067223344	7.54020249362697	6.83667247638797	8.07381409227916	6.82738608987795	7.34918633576192	7.88540987858304	6.52936866723077	7.99497409356243	7.91150916737529	7.32532649456712	8.293495799984	6.68828491961654	7.59106449421302	6.82445007048605	7.21852363299847	6.82361262468701	7.48202778878488	8.28709493677318	7.73263958184174	7.9146340457691	7.19613954378987	8.27167753145055
PSMB10	8.06414317808594	7.51139047870184	8.56497246307853	8.30826522857974	8.37540497843975	7.84875002984774	7.70660317165459	8.86432879160636	9.07489297910205	8.21235721350349	9.15423913550698	7.28931604465519	8.29160635148753	9.12952955840538	8.55593501363503	9.81148851006115	9.09180033900322	8.40137724066279	8.30200591372186	9.3982061418387	9.9759022435778	9.21983521191565	9.32489488918313	8.46646568683735	8.80393873000864	8.65672362783787	8.62321151996513	8.7731086437833	8.15990579369479	7.44849181430569	8.62945544367384	7.78594010592701	7.42408540480507
PSMB7	10.611863724274	9.39672350394311	9.43956331238748	10.1756437445505	10.4364159537899	9.7636004461928	9.65358128953621	10.3243716125105	8.46208323452428	9.75183094727625	10.0314039606109	9.75984697365404	10.4375354760828	9.69330356253137	8.23727341551314	10.8149546645188	10.5341344041085	9.9924469997757	9.44359081528951	8.08092907074406	9.62865636399841	9.49378339782059	10.01905051417	10.0276219384162	9.67248078356261	8.65773113666013	9.47785346547658	9.32067570731465	10.005987997229	11.1824972388753	9.87928029567553	9.1822075531454	10.1189056660519
PSMB8	7.80946758057129	8.05511167608036	8.6149477602456	8.92293048871366	8.86946338847264	8.30475388063834	8.38480073079298	8.77289594289458	8.93352730428023	9.03643563311469	8.87994476334161	8.74257643987021	8.37124080194252	8.65529930142372	8.26035332886181	8.98861818727024	9.17704205098655	7.33738866146098	7.92174544097085	10.1981889500701	8.21688707928326	8.5811866325904	9.63136182412688	8.7971413699343	9.79993604386405	8.28329823576802	9.93497770038872	9.15952671289454	8.02215343476277	9.27676072266183	8.2403799352841	8.53809312236749	8.24667632282877
PSMB9	8.16049972531181	8.44167400009315	8.14811684885086	8.67521515438676	9.1922756100829	7.98401548108217	7.54087427229716	8.66301371407082	8.99830476030603	8.90204736216769	9.1397919606087	8.07811689978346	8.80029803843609	9.21593416719671	8.09407664821468	10.421126698749	8.71534074410534	8.72349617729212	8.0930956158402	9.84514788492192	9.53256211033014	9.4199815397876	9.91174107507113	9.1544903726616	10.1530375294069	9.50924789820371	9.78685173184467	8.70299837711499	8.25653119692422	8.63898287582308	8.73072462536913	8.47814157648646	8.06409479965425
PSMD7	10.3716724615279	10.1689877588056	10.5061707533453	10.4546992435944	9.82481966646605	10.0467910607635	10.0318648577977	10.7109500170422	10.3473873381315	10.4280141424016	9.53265178771017	10.7125457320534	9.89175676614532	10.2528494430015	9.0293693387888	10.6067304821692	10.5216356776382	10.1129740994774	10.9188828740195	9.46293625757648	10.6973861157521	10.473800077046	10.0924928290927	10.1385607086503	9.99768442614874	9.21279074054694	9.04156105973381	9.55294519657565	10.0986842762095	11.2110512235646	10.0565767683906	10.6964776215087	10.1360936840845
PTGDR2	4.21372594393779	4.15354861614952	4.05518674903789	4.6740110572207	4.09185527938196	4.6619287397937	4.59034354260007	3.87045542015929	3.49104784413857	4.64163362019018	4.26235610257071	4.90730722596193	4.6777687687509	3.7517137168444	4.66837054699598	4.69209138164505	4.77061823129962	4.31854397943333	4.19061903523932	4.99580787917352	5.15078503782844	4.81394067915045	4.51841667701032	4.6085777434461	4.80716831902693	4.4651984757704	4.40384373395533	5.13180086314623	3.51858826319958	4.37353053934076	5.19640135299993	3.83973646084692	4.70981608637976
PTGS2	7.32130961810109	10.6709766115105	6.90281340199593	4.12462612730778	6.86748964978658	6.26206495073751	6.21505744887909	5.05017249424496	5.25784139165223	6.09327803465075	6.4551125588847	6.55669357455585	7.90031287187303	6.63492534632972	6.51983518644995	7.03544156995305	5.01911401136225	6.63186843687364	7.60139337105811	5.57865537134158	7.66402326568581	7.13147333241105	6.9026443393383	6.84023030478285	6.74227617736195	6.63513141252214	7.43037929196999	6.36197807317748	5.59918051065403	6.45174452831199	6.9601260677173	5.17974407670375	7.48705134210148
